"","year","month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct","weather_ct","nas_ct","late_aircraft_ct","arr_delay","security_ct"
"1286",1,7,"MQ","Envoy Air","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",53,11,3.62,0,4.06,3.33,534,0
"1287",1,7,"MQ","Envoy Air","CLT","Charlotte, NC: Charlotte Douglas International",334,85,15.64,2.51,19.54,47.3,5172,0
"1288",1,7,"MQ","Envoy Air","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",4173,776,138.19,49.25,196.52,388.17,53374,3.87
"1289",1,7,"MQ","Envoy Air","IAH","Houston, TX: George Bush Intercontinental/Houston",64,13,3.33,0.52,5.54,3.6,488,0
"1290",1,7,"MQ","Envoy Air","ORD","Chicago, IL: Chicago O'Hare International",5131,918,207.7,35.25,284.69,384.86,62932,5.5
"1291",1,7,"NK","Spirit Air Lines","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",762,201,28.45,11.41,127.19,32.71,14269,1.24
"1292",1,7,"NK","Spirit Air Lines","DEN","Denver, CO: Denver International",341,93,10.96,1.55,61.44,19.05,6240,0
"1293",1,7,"NK","Spirit Air Lines","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",1036,284,55.46,15.23,131.05,81.64,22970,0.63
"1294",1,7,"NK","Spirit Air Lines","IAH","Houston, TX: George Bush Intercontinental/Houston",620,108,21.48,7.21,48.31,30.22,6250,0.78
"1295",1,7,"NK","Spirit Air Lines","LAS","Las Vegas, NV: McCarran International",1269,358,64.42,18.39,191.17,83.78,27631,0.23
"1296",1,7,"NK","Spirit Air Lines","LAX","Los Angeles, CA: Los Angeles International",792,137,23.52,5.93,68.66,38.89,10539,0
"1297",1,7,"NK","Spirit Air Lines","ORD","Chicago, IL: Chicago O'Hare International",899,253,33.98,15.06,167.74,35.95,17720,0.27
"1298",1,7,"NK","Spirit Air Lines","PHX","Phoenix, AZ: Phoenix Sky Harbor International",31,12,3.68,0.03,3.22,5.08,481,0
"1299",1,7,"OH","PSA Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",112,27,9.6,3.63,5.5,8.28,1680,0
"1300",1,7,"OH","PSA Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",9162,1677,298.59,73.97,362.89,939.52,118805,2.02
"1301",1,7,"OH","PSA Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",197,30,11.72,0.17,9.58,8.53,1736,0
"1302",1,7,"OO","SkyWest Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",2269,434,70.55,34.77,117.21,211.46,33935,0
"1303",1,7,"OO","SkyWest Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",208,59,18.52,2.22,16.85,21.41,5704,0
"1304",1,7,"OO","SkyWest Airlines Inc.","DEN","Denver, CO: Denver International",4772,820,163.55,31.3,305.31,317.73,64476,2.11
"1305",1,7,"OO","SkyWest Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",540,137,41,12.32,34.53,48.27,11022,0.88
"1306",1,7,"OO","SkyWest Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",541,105,38.31,2.08,30.8,33.81,8428,0
"1307",1,7,"OO","SkyWest Airlines Inc.","LAS","Las Vegas, NV: McCarran International",168,27,5.21,2.86,3.32,15.61,1880,0
"1308",1,7,"OO","SkyWest Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",2745,461,107.25,8.2,122.94,221.11,33352,1.5
"1309",1,7,"OO","SkyWest Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",6615,1496,278.3,62.47,462.12,689.48,132859,3.62
"1310",1,7,"OO","SkyWest Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",1010,116,24.46,3.37,38.09,50.08,7635,0
"1311",1,7,"OO","SkyWest Airlines Inc.","SFO","San Francisco, CA: San Francisco International",2883,599,89.62,7.71,283.2,216.66,39036,1.82
"1312",1,7,"UA","United Air Lines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",430,121,29.04,3.9,47.86,40.21,8788,0
"1313",1,7,"UA","United Air Lines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",150,55,15.06,1.79,8.63,29.52,5225,0
"1314",1,7,"UA","United Air Lines Inc.","DEN","Denver, CO: Denver International",5840,1001,249.95,41.2,341.46,368.4,82593,0
"1315",1,7,"UA","United Air Lines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",695,197,46.58,5.67,74.02,70.73,13199,0
"1316",1,7,"UA","United Air Lines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",5505,1080,295.24,59.51,350.42,374.84,77032,0
"1317",1,7,"UA","United Air Lines Inc.","LAS","Las Vegas, NV: McCarran International",1189,234,40.91,5.75,75.25,112.08,17476,0
"1318",1,7,"UA","United Air Lines Inc.","LAX","Los Angeles, CA: Los Angeles International",2773,481,129.73,31.48,137.29,182.5,34378,0
"1319",1,7,"UA","United Air Lines Inc.","ORD","Chicago, IL: Chicago O'Hare International",7247,1592,313.66,80.63,626.35,571.36,128911,0
"1320",1,7,"UA","United Air Lines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",577,123,28.47,8.31,28.36,57.87,8582,0
"1321",1,7,"UA","United Air Lines Inc.","SFO","San Francisco, CA: San Francisco International",5709,1170,307.98,48.11,412.13,401.77,83942,0
"1322",1,7,"WN","Southwest Airlines Co.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",3588,828,236.83,34.84,241.83,310.15,52388,4.35
"1323",1,7,"WN","Southwest Airlines Co.","CLT","Charlotte, NC: Charlotte Douglas International",262,109,37.39,4.65,33.04,33.92,5315,0
"1324",1,7,"WN","Southwest Airlines Co.","DEN","Denver, CO: Denver International",6258,1437,407.2,59.29,348.67,616.42,79180,5.42
"1325",1,7,"WN","Southwest Airlines Co.","LAS","Las Vegas, NV: McCarran International",6474,1361,354.59,31.36,330.37,642.68,72056,2
"1326",1,7,"WN","Southwest Airlines Co.","LAX","Los Angeles, CA: Los Angeles International",3672,732,232.4,15.45,128.8,353.2,38732,2.16
"1327",1,7,"WN","Southwest Airlines Co.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",5275,1131,348.23,25.53,211.41,538.56,63297,7.27
"1328",1,7,"WN","Southwest Airlines Co.","SFO","San Francisco, CA: San Francisco International",1507,461,147.31,5.85,132.92,174.92,25226,0
"1329",1,7,"YV","Mesa Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",233,60,25,5,13,17,5777,0
"1330",1,7,"YV","Mesa Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",181,38,11,4,13,10,2140,0
"1331",1,7,"YV","Mesa Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",3144,756,184.79,43.47,146.49,377.81,60980,3.45
"1332",1,7,"YV","Mesa Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",3044,479,126.06,50.76,138.27,162.92,34355,1
"1333",1,7,"YV","Mesa Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",1954,414,96.42,11.71,81.64,224.2,29334,0.03
"1334",1,7,"YX","Republic Airline","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",297,59,10.95,5.45,34.27,8.34,4119,0
"1335",1,7,"YX","Republic Airline","CLT","Charlotte, NC: Charlotte Douglas International",919,117,22.99,7.66,40.16,46.19,7821,0
"1336",1,7,"YX","Republic Airline","DEN","Denver, CO: Denver International",473,59,14.64,2.95,19.54,21.87,4321,0
"1337",1,7,"YX","Republic Airline","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",357,86,27.49,1.76,37.04,19.72,7219,0
"1338",1,7,"YX","Republic Airline","IAH","Houston, TX: George Bush Intercontinental/Houston",1044,196,49.75,6.65,73.42,66.18,11490,0
"1339",1,7,"YX","Republic Airline","ORD","Chicago, IL: Chicago O'Hare International",1572,261,30.73,9.2,120.89,100.18,19677,0
"1340",1,8,"9E","Endeavor Air Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",2532,438,70.8,32.63,129.76,204.81,34222,0
"1341",1,8,"9E","Endeavor Air Inc.","CLT","Charlotte, NC: Charlotte Douglas International",228,48,12.05,0.53,16.88,18.54,5839,0
"1342",1,8,"9E","Endeavor Air Inc.","DEN","Denver, CO: Denver International",4,0,0,0,0,0,0,0
"1343",1,8,"9E","Endeavor Air Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",140,33,4.46,2.97,15.8,9.78,1730,0
"1344",1,8,"9E","Endeavor Air Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",248,36,11.18,0.61,13.84,10.38,1868,0
"1345",1,8,"9E","Endeavor Air Inc.","ORD","Chicago, IL: Chicago O'Hare International",171,43,6.01,1,26.59,9.4,3935,0
"1346",1,8,"AA","American Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",1002,281,93.5,10.83,96.86,77.81,18130,2
"1347",1,8,"AA","American Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",8231,1548,427.75,83.42,486.24,549.65,97959,0.95
"1348",1,8,"AA","American Airlines Inc.","DEN","Denver, CO: Denver International",943,270,82.57,16.99,86.07,83.91,17344,0.46
"1349",1,8,"AA","American Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",12760,2842,665.4,143.92,863.8,1165.06,212420,3.82
"1350",1,8,"AA","American Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",784,215,76.86,8.69,76.31,53.14,12055,0
"1351",1,8,"AA","American Airlines Inc.","LAS","Las Vegas, NV: McCarran International",1231,319,118.72,13.79,77.39,108.42,20193,0.69
"1352",1,8,"AA","American Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",3567,709,231.17,48.86,204.37,222.75,45886,1.84
"1353",1,8,"AA","American Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",5793,1536,342.18,60.09,674.97,457.78,106854,0.98
"1354",1,8,"AA","American Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",4724,955,275.62,42.67,299.31,332.65,68273,4.76
"1355",1,8,"AA","American Airlines Inc.","SFO","San Francisco, CA: San Francisco International",1187,473,119.4,17.77,213.52,122.14,31223,0.18
"1356",1,8,"AS","Alaska Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",63,9,1.55,0,4.21,3.24,299,0
"1357",1,8,"AS","Alaska Airlines Inc.","DEN","Denver, CO: Denver International",179,50,18.05,0,20.46,11.49,1943,0
"1358",1,8,"AS","Alaska Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",148,21,4.55,0.41,7.76,8.27,895,0
"1359",1,8,"AS","Alaska Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",56,12,3.4,0,4.36,4.24,435,0
"1360",1,8,"AS","Alaska Airlines Inc.","LAS","Las Vegas, NV: McCarran International",727,171,58.64,1.29,51.03,58.03,9353,2
"1361",1,8,"AS","Alaska Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",1905,422,154.02,4.69,148.37,113.92,23181,1
"1362",1,8,"AS","Alaska Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",351,115,27.94,0,68.4,18.67,5931,0
"1363",1,8,"AS","Alaska Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",195,39,10.48,0,19.45,9.07,2093,0
"1364",1,8,"AS","Alaska Airlines Inc.","SFO","San Francisco, CA: San Francisco International",2247,775,182.48,9.96,412.97,169.04,50186,0.56
"1365",1,8,"B6","JetBlue Airways","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",302,86,35.27,1.46,27.77,20.85,6705,0.64
"1366",1,8,"B6","JetBlue Airways","CLT","Charlotte, NC: Charlotte Douglas International",124,34,12.5,1.18,14.21,6.11,2736,0
"1367",1,8,"B6","JetBlue Airways","DEN","Denver, CO: Denver International",120,41,14.86,1.69,16.27,8.18,2274,0
"1368",1,8,"B6","JetBlue Airways","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",58,7,3.47,0,0.86,2.67,779,0
"1369",1,8,"B6","JetBlue Airways","LAS","Las Vegas, NV: McCarran International",398,95,33.52,1.67,19.51,39.52,7493,0.79
"1370",1,8,"B6","JetBlue Airways","LAX","Los Angeles, CA: Los Angeles International",547,142,37.88,8.81,54.74,40.58,9197,0
"1371",1,8,"B6","JetBlue Airways","ORD","Chicago, IL: Chicago O'Hare International",258,94,28.1,0.34,49.94,14.84,7087,0.78
"1372",1,8,"B6","JetBlue Airways","PHX","Phoenix, AZ: Phoenix Sky Harbor International",62,21,5.48,0.74,8.16,6.62,1304,0
"1373",1,8,"B6","JetBlue Airways","SFO","San Francisco, CA: San Francisco International",546,184,33.45,2.29,109.53,38.42,13193,0.31
"1374",1,8,"DL","Delta Air Lines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",21931,2852,755.76,162.84,898,1032.4,213951,3
"1375",1,8,"DL","Delta Air Lines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",584,80,25.66,2.42,31.48,20.44,4903,0
"1376",1,8,"DL","Delta Air Lines Inc.","DEN","Denver, CO: Denver International",1105,156,55.8,10.67,54.33,35.2,11259,0
"1377",1,8,"DL","Delta Air Lines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",677,125,46.08,6.74,45.46,26.72,8865,0
"1378",1,8,"DL","Delta Air Lines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",329,60,20.84,6.04,20.56,12.56,3536,0
"1379",1,8,"DL","Delta Air Lines Inc.","LAS","Las Vegas, NV: McCarran International",1206,161,53.31,7.49,42.79,57.42,8149,0
"1380",1,8,"DL","Delta Air Lines Inc.","LAX","Los Angeles, CA: Los Angeles International",3378,508,151.62,28.15,147.22,180.11,30735,0.9
"1381",1,8,"DL","Delta Air Lines Inc.","ORD","Chicago, IL: Chicago O'Hare International",1033,229,44.29,5.78,122.17,56.76,18685,0
"1382",1,8,"DL","Delta Air Lines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",653,102,39.5,6.5,22.67,33.32,7591,0
"1383",1,8,"DL","Delta Air Lines Inc.","SFO","San Francisco, CA: San Francisco International",1529,499,83.56,10.72,325.6,79.13,32017,0
"1384",1,8,"EV","ExpressJet Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",1147,219,66.99,0,52.69,99.33,16061,0
"1385",1,8,"EV","ExpressJet Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",315,58,21.81,0,14.22,21.97,6200,0
"1386",1,8,"EV","ExpressJet Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",1261,302,72.17,0,33.27,196.56,28702,0
"1387",1,8,"EV","ExpressJet Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",3101,466,62.9,13.96,229.55,159.58,34843,0
"1388",1,8,"EV","ExpressJet Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",666,170,20.33,1.58,90.5,57.59,15225,0
"1389",1,8,"F9","Frontier Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",303,110,30.41,0.04,36.37,43.18,7587,0
"1390",1,8,"F9","Frontier Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",121,55,18.41,0,15.79,20.8,4020,0
"1391",1,8,"F9","Frontier Airlines Inc.","DEN","Denver, CO: Denver International",2104,679,160.74,3.31,172.26,342.68,50664,0
"1392",1,8,"F9","Frontier Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",54,20,4.8,0,3.94,11.26,1650,0
"1393",1,8,"F9","Frontier Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",51,21,5.96,0.69,4.75,9.61,1473,0
"1394",1,8,"F9","Frontier Airlines Inc.","LAS","Las Vegas, NV: McCarran International",593,238,61.73,3.21,37.93,135.13,20485,0
"1395",1,8,"F9","Frontier Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",104,36,18.02,0,5.63,12.35,2026,0
"1396",1,8,"F9","Frontier Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",268,102,29.56,1.28,38.09,33.07,7158,0
"1397",1,8,"F9","Frontier Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",123,45,17.35,0,9.37,18.29,3418,0
"1398",1,8,"F9","Frontier Airlines Inc.","SFO","San Francisco, CA: San Francisco International",87,52,8.88,0,25.51,17.61,4225,0
"1399",1,8,"G4","Allegiant Air","DEN","Denver, CO: Denver International",25,5,1,2,0.2,1.8,294,0
"1400",1,8,"G4","Allegiant Air","LAS","Las Vegas, NV: McCarran International",737,153,42.78,2.8,23.27,83.92,9536,0.23
"1401",1,8,"G4","Allegiant Air","LAX","Los Angeles, CA: Los Angeles International",177,25,7.91,0.82,3.08,13.2,1174,0
"1402",1,8,"HA","Hawaiian Airlines Inc.","LAS","Las Vegas, NV: McCarran International",79,10,8.21,0,0,1.79,404,0
"1403",1,8,"HA","Hawaiian Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",214,44,28.38,0,1,14.62,2901,0
"1404",1,8,"HA","Hawaiian Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",31,9,6.34,1.66,0,1,223,0
"1405",1,8,"HA","Hawaiian Airlines Inc.","SFO","San Francisco, CA: San Francisco International",62,13,11,0,0,2,1676,0
"1406",1,8,"MQ","Envoy Air","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",58,12,0.25,0.03,9.36,2.36,763,0
"1407",1,8,"MQ","Envoy Air","CLT","Charlotte, NC: Charlotte Douglas International",338,84,10.51,0.83,23.23,49.43,6114,0
"1408",1,8,"MQ","Envoy Air","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",4147,663,121.23,71.02,195.72,273.53,44860,1.49
"1409",1,8,"MQ","Envoy Air","IAH","Houston, TX: George Bush Intercontinental/Houston",56,15,2.53,0.41,9.56,2.5,520,0
"1410",1,8,"MQ","Envoy Air","ORD","Chicago, IL: Chicago O'Hare International",5346,1144,168.42,74.02,480.18,421.15,83834,0.23
"1411",1,8,"NK","Spirit Air Lines","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",762,184,33.02,5.93,99.05,45.99,16282,0
"1412",1,8,"NK","Spirit Air Lines","DEN","Denver, CO: Denver International",341,85,11.78,2,46.77,24.15,6456,0.3
"1413",1,8,"NK","Spirit Air Lines","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",1037,272,45.63,18.18,133.61,70.6,23321,3.99
"1414",1,8,"NK","Spirit Air Lines","IAH","Houston, TX: George Bush Intercontinental/Houston",620,124,29.12,7.5,60.29,26.29,7588,0.8
"1415",1,8,"NK","Spirit Air Lines","LAS","Las Vegas, NV: McCarran International",1272,321,50.22,12.55,154.38,102.02,25160,1.83
"1416",1,8,"NK","Spirit Air Lines","LAX","Los Angeles, CA: Los Angeles International",793,145,35.13,2.18,57.1,49.54,12001,1.05
"1417",1,8,"NK","Spirit Air Lines","ORD","Chicago, IL: Chicago O'Hare International",894,343,41.75,10.5,219.36,70.82,30875,0.57
"1418",1,8,"NK","Spirit Air Lines","PHX","Phoenix, AZ: Phoenix Sky Harbor International",30,5,1.28,0,1.1,2.62,468,0
"1419",1,8,"OH","PSA Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",112,44,16.67,3,12.75,11.58,3058,0
"1420",1,8,"OH","PSA Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",9038,1679,285.27,76.22,442.65,873.6,118212,1.26
"1421",1,8,"OH","PSA Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",205,53,11.42,0.21,24.96,16.41,4278,0
"1422",1,8,"OO","SkyWest Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",2227,440,82.53,36.54,97.09,223.65,36153,0.19
"1423",1,8,"OO","SkyWest Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",235,63,11.43,4,26.63,20.94,5079,0
"1424",1,8,"OO","SkyWest Airlines Inc.","DEN","Denver, CO: Denver International",4689,803,160.91,29.13,247.95,365.01,65080,0
"1425",1,8,"OO","SkyWest Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",594,131,41.16,8.59,37.97,43.28,15072,0
"1426",1,8,"OO","SkyWest Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",491,95,26.75,5.35,30.78,32.13,6338,0
"1427",1,8,"OO","SkyWest Airlines Inc.","LAS","Las Vegas, NV: McCarran International",190,34,7.31,0.49,5.04,21.16,2408,0
"1428",1,8,"OO","SkyWest Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",2773,456,91.97,10.06,115.83,238.06,35317,0.08
"1429",1,8,"OO","SkyWest Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",6427,1918,316.51,59.62,692.08,846.3,201199,3.49
"1430",1,8,"OO","SkyWest Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",970,128,28.89,5.91,35.81,55.4,9484,1.99
"1431",1,8,"OO","SkyWest Airlines Inc.","SFO","San Francisco, CA: San Francisco International",2984,1091,83.96,10.72,643.46,351.86,105513,1
"1432",1,8,"UA","United Air Lines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",427,110,31.73,5.13,38.45,34.69,8280,0
"1433",1,8,"UA","United Air Lines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",113,52,13.53,2.34,13.98,22.15,4809,0
"1434",1,8,"UA","United Air Lines Inc.","DEN","Denver, CO: Denver International",5876,1044,283.8,67,313.77,379.43,75139,0
"1435",1,8,"UA","United Air Lines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",640,197,39.67,16.77,83.52,57.04,13193,0
"1436",1,8,"UA","United Air Lines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",5391,1197,285.63,65.08,428.72,417.56,82577,0
"1437",1,8,"UA","United Air Lines Inc.","LAS","Las Vegas, NV: McCarran International",1206,319,68.07,14.41,65.48,171.04,24261,0
"1438",1,8,"UA","United Air Lines Inc.","LAX","Los Angeles, CA: Los Angeles International",2664,545,138.29,35.43,148.73,222.56,39997,0
"1439",1,8,"UA","United Air Lines Inc.","ORD","Chicago, IL: Chicago O'Hare International",7484,2006,348.59,76.52,939.64,641.26,165022,0
"1440",1,8,"UA","United Air Lines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",597,142,34.31,12.2,29.27,66.22,11946,0
"1441",1,8,"UA","United Air Lines Inc.","SFO","San Francisco, CA: San Francisco International",6113,1988,323.81,45.85,1054.38,563.96,156189,0
